_id,ltable_movie_no,rtable_movie_no,ltable_movie_name,ltable_movie_year,ltable_movie_director,ltable_movie_star,rtable_movie_name,rtable_movie_year,rtable_movie_director,rtable_movie_star
548174,1823,2152,the loft,2014,Erik Van Looy,"Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet",the d train,2015,"Andrew Mogel, Jarrad Paul","Jack Black, James Marsden, Kathryn Hahn, Kyle Bornheimer, Mike White, Henry Zebrowski, Russell Posner, Jeffrey Tambor, Corrina Lyons, Donna DuPlantier, Charlotte Gale, Denise Williamson, Han Soto, Danielle Greenup, Dermot Mulroney, Nicole Barré, Adria Tennor, Kendra Sue Waldman, James Thomas Rowland, Terrence Rosemore, Liann Pattison, Todd Blumenfeld, Jazzy Ellis, Daniella Short, Cynyon Dawn, Mariana Paola Vicente, Joseph Anderson, Reginal Varice, John-Paul Flaim, Eric Bickel, Jason Bishop, John Auville"
548422,327,2154,the magnificent seven,2016,Antoine Fuqua,"Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio",the babadook,2014,Jennifer Kent,"Essie Davis, Barbara West, Daniel Henshall, Hayley McElhinney, Tim Purcell, Noah Wiseman, Tiffany Lyndall-Knight, Cathy Adamek, Peta Shannon, Benjamin Winspear, Michael Gilmour, Adam Morgan, John Maurice Sullivan, Craig Behenna, Terence Crawford, Carmel Johnson, Lise Hachi, Michelle Nightingale, Pippa Wanganeen, Pippa Wanganeeh, Chloe Hurn, Lotte Crawford, Stephen Sheehan, Lucy Hong, Chris Roberts, Tony Mack, Sophie Riggs, Craig McArdle, Sophie Allan, Bridget Walters, Isla Zorkovic, Ethan Grabis, Jacqy Phillips, Annie Batten, India Zorkovic, Charlie Crabtree"
548445,2450,2154,the family,2013,Luc Besson,"Robert De Niro, Michelle Pfeiffer, Dianna Agron, John D'Leo",the babadook,2014,Jennifer Kent,"Essie Davis, Barbara West, Daniel Henshall, Hayley McElhinney, Tim Purcell, Noah Wiseman, Tiffany Lyndall-Knight, Cathy Adamek, Peta Shannon, Benjamin Winspear, Michael Gilmour, Adam Morgan, John Maurice Sullivan, Craig Behenna, Terence Crawford, Carmel Johnson, Lise Hachi, Michelle Nightingale, Pippa Wanganeen, Pippa Wanganeeh, Chloe Hurn, Lotte Crawford, Stephen Sheehan, Lucy Hong, Chris Roberts, Tony Mack, Sophie Riggs, Craig McArdle, Sophie Allan, Bridget Walters, Isla Zorkovic, Ethan Grabis, Jacqy Phillips, Annie Batten, India Zorkovic, Charlie Crabtree"
548649,785,2154,the belko experiment,2016,Greg McLean,"John Gallagher Jr., Tony Goldwyn, Adria Arjona, John C. McGinley",the babadook,2014,Jennifer Kent,"Essie Davis, Barbara West, Daniel Henshall, Hayley McElhinney, Tim Purcell, Noah Wiseman, Tiffany Lyndall-Knight, Cathy Adamek, Peta Shannon, Benjamin Winspear, Michael Gilmour, Adam Morgan, John Maurice Sullivan, Craig Behenna, Terence Crawford, Carmel Johnson, Lise Hachi, Michelle Nightingale, Pippa Wanganeen, Pippa Wanganeeh, Chloe Hurn, Lotte Crawford, Stephen Sheehan, Lucy Hong, Chris Roberts, Tony Mack, Sophie Riggs, Craig McArdle, Sophie Allan, Bridget Walters, Isla Zorkovic, Ethan Grabis, Jacqy Phillips, Annie Batten, India Zorkovic, Charlie Crabtree"
548674,2229,2154,the iceman,2012,Ariel Vromen,"Michael Shannon, Chris Evans, James Franco, Winona Ryder",the babadook,2014,Jennifer Kent,"Essie Davis, Barbara West, Daniel Henshall, Hayley McElhinney, Tim Purcell, Noah Wiseman, Tiffany Lyndall-Knight, Cathy Adamek, Peta Shannon, Benjamin Winspear, Michael Gilmour, Adam Morgan, John Maurice Sullivan, Craig Behenna, Terence Crawford, Carmel Johnson, Lise Hachi, Michelle Nightingale, Pippa Wanganeen, Pippa Wanganeeh, Chloe Hurn, Lotte Crawford, Stephen Sheehan, Lucy Hong, Chris Roberts, Tony Mack, Sophie Riggs, Craig McArdle, Sophie Allan, Bridget Walters, Isla Zorkovic, Ethan Grabis, Jacqy Phillips, Annie Batten, India Zorkovic, Charlie Crabtree"
548736,990,2154,the founder,2016,John Lee Hancock,"Michael Keaton, Nick Offerman, John Carroll Lynch, Linda Cardellini",the babadook,2014,Jennifer Kent,"Essie Davis, Barbara West, Daniel Henshall, Hayley McElhinney, Tim Purcell, Noah Wiseman, Tiffany Lyndall-Knight, Cathy Adamek, Peta Shannon, Benjamin Winspear, Michael Gilmour, Adam Morgan, John Maurice Sullivan, Craig Behenna, Terence Crawford, Carmel Johnson, Lise Hachi, Michelle Nightingale, Pippa Wanganeen, Pippa Wanganeeh, Chloe Hurn, Lotte Crawford, Stephen Sheehan, Lucy Hong, Chris Roberts, Tony Mack, Sophie Riggs, Craig McArdle, Sophie Allan, Bridget Walters, Isla Zorkovic, Ethan Grabis, Jacqy Phillips, Annie Batten, India Zorkovic, Charlie Crabtree"
548741,1007,2154,the babadook,2014,Jennifer Kent,"Essie Davis, Noah Wiseman, Daniel Henshall, Hayley McElhinney",the babadook,2014,Jennifer Kent,"Essie Davis, Barbara West, Daniel Henshall, Hayley McElhinney, Tim Purcell, Noah Wiseman, Tiffany Lyndall-Knight, Cathy Adamek, Peta Shannon, Benjamin Winspear, Michael Gilmour, Adam Morgan, John Maurice Sullivan, Craig Behenna, Terence Crawford, Carmel Johnson, Lise Hachi, Michelle Nightingale, Pippa Wanganeen, Pippa Wanganeeh, Chloe Hurn, Lotte Crawford, Stephen Sheehan, Lucy Hong, Chris Roberts, Tony Mack, Sophie Riggs, Craig McArdle, Sophie Allan, Bridget Walters, Isla Zorkovic, Ethan Grabis, Jacqy Phillips, Annie Batten, India Zorkovic, Charlie Crabtree"
549150,118,2155,the avengers,2012,Joss Whedon,"Robert Downey Jr., Chris Evans, Scarlett Johansson, Jeremy Renner",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549204,218,2155,the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chlo Grace Moretz, David Harbour",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549256,327,2155,the magnificent seven,2016,Antoine Fuqua,"Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549279,2450,2155,the family,2013,Luc Besson,"Robert De Niro, Michelle Pfeiffer, Dianna Agron, John D'Leo",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549324,483,2155,the imitation game,2014,Morten Tyldum,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549416,2730,2155,the young offenders,2016,Peter Foott,"Alex Murphy, Chris Walley, Hilary Rose, Dominic MacHale",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549472,769,2155,the 5th wave,2016,J Blakeson,"Chlo Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549508,2229,2155,the iceman,2012,Ariel Vromen,"Michael Shannon, Chris Evans, James Franco, Winona Ryder",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549525,2952,2155,the guest,2014,Adam Wingard,"Dan Stevens, Sheila Kelley, Maika Monroe, Joel David Moore",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549638,1181,2155,the lone ranger,2013,Gore Verbinski,"Johnny Depp, Armie Hammer, William Fichtner, Tom Wilkinson",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
549678,2283,2155,the paperboy,2012,Lee Daniels,"Matthew McConaughey, Nicole Kidman, John Cusack, Zac Efron",the equalizer,2014,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman, Melissa Leo, Haley Bennett, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike P. O'Dea, Anastasia Mousis, Allen Maldonado, Chris Lemieux, Mike Morrell, Matt Lasky, Shawn Fitzgibbon, Vitaliy Shtabnoy, Timothy John Smith, Timothy Smith, Robert Wahlberg, Steve Sweeney, Owen Burke, Luz Sanchez, John Romauldi, Johnny Messner, Patrick Coppola, William Xifaras, Jenny Johnson, Peter Haydu, Tait Fletcher, Mark Stefanich, Dan Bilzerian, Matthew Leonard, Elisala Baker, Yan Dron"
551681,101,2160,kingsman: the golden circle,2017,Matthew Vaughn,"Taron Egerton, Colin Firth, Mark Strong, Channing Tatum",kingsman: the secret service,2015,Matthew Vaughn,"Taron Egerton, Colin Firth, Mark Hamill, Samuel L. Jackson, Jack Davenport, Michael Caine, Mark Strong (II), Sofia Boutella, Samantha Womack, Sophie Cookson, Geoff Bell, Corey Johnson, Jack Cutmore-Scott, Edward Holcroft, Alex Nikolov, Velibor Topic, Jordan Long"
551744,215,2160,kingsman: the secret service,2014,Matthew Vaughn,"Colin Firth, Taron Egerton, Samuel L. Jackson, Michael Caine",kingsman: the secret service,2015,Matthew Vaughn,"Taron Egerton, Colin Firth, Mark Hamill, Samuel L. Jackson, Jack Davenport, Michael Caine, Mark Strong (II), Sofia Boutella, Samantha Womack, Sophie Cookson, Geoff Bell, Corey Johnson, Jack Cutmore-Scott, Edward Holcroft, Alex Nikolov, Velibor Topic, Jordan Long"
552518,1009,2161,all eyez on me,2017,Benny Boom,"Demetrius Shipp Jr., Danai Gurira, Kat Graham, Annie Ilonzeh",all eyez on me,2017,Benny Boom,"Demetrius Shipp Jr., Kat Graham, Lauren Cohan, Hill Harper, Jamal Woolard, Danai Gurira, Annie Ilonzeh, Dominic L. Santana"
552736,2450,2162,the family,2013,Luc Besson,"Robert De Niro, Michelle Pfeiffer, Dianna Agron, John D'Leo",the bag man,2014,David Grovic,"John Cusack, Rebecca Da Costa, Robert De Niro, Crispin Glover, Dominic Purcell, Martin Klebba, Kirk ""Sticky Fingaz"" Jones, David Shumbris, Theodus Crane, Chazz Menendez, Ian McLaughlin, Mike Mayhall, Danny Cosmo Higginbottom, John Wilmot, J. Todd Anderson, Celesta Hodge, David Grovic"
552853,611,2162,the intern,2015,Nancy Meyers,"Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm",the bag man,2014,David Grovic,"John Cusack, Rebecca Da Costa, Robert De Niro, Crispin Glover, Dominic Purcell, Martin Klebba, Kirk ""Sticky Fingaz"" Jones, David Shumbris, Theodus Crane, Chazz Menendez, Ian McLaughlin, Mike Mayhall, Danny Cosmo Higginbottom, John Wilmot, J. Todd Anderson, Celesta Hodge, David Grovic"
553148,2283,2162,the paperboy,2012,Lee Daniels,"Matthew McConaughey, Nicole Kidman, John Cusack, Zac Efron",the bag man,2014,David Grovic,"John Cusack, Rebecca Da Costa, Robert De Niro, Crispin Glover, Dominic Purcell, Martin Klebba, Kirk ""Sticky Fingaz"" Jones, David Shumbris, Theodus Crane, Chazz Menendez, Ian McLaughlin, Mike Mayhall, Danny Cosmo Higginbottom, John Wilmot, J. Todd Anderson, Celesta Hodge, David Grovic"
553358,1939,2162,the butler,2013,Lee Daniels,"Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda",the bag man,2014,David Grovic,"John Cusack, Rebecca Da Costa, Robert De Niro, Crispin Glover, Dominic Purcell, Martin Klebba, Kirk ""Sticky Fingaz"" Jones, David Shumbris, Theodus Crane, Chazz Menendez, Ian McLaughlin, Mike Mayhall, Danny Cosmo Higginbottom, John Wilmot, J. Todd Anderson, Celesta Hodge, David Grovic"
553392,2313,2163,self/less,2015,Tarsem Singh,"Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley",self/less,2015,Tarsem Singh,"Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley, Derek Luke, Victor Garber, Michelle Dockery, Melora Hardin, Jaynee-Lynne Kinchen, Sam Page, Brendan McCarthy, Thomas Francis Murphy, Sandra Laugherty, Emily Tremaine, Griff Furst, Cedric Palmisano, Tom Waite, Douglas M. Griffin, Marcus Lyle Brown, Teri Wyble, Mariana Paola Vicente, Gary Weeks (II), Kristen Erickson, Dakota Buchanan, Robert Harvey, Dylan Lowe, Jimmy Gonzales, Jesica Ahlberg, Dacia Fernandez, Hannah Jelinovic, Ashley Laliberty, Anna Dudnik, Big Freedia, Antionique Price, Shelby Skipper, David Robertson, Alvin Santana, Rashod Singleton, Keiton Crump, Jermel Wilson, Clay Chamberlin, Kate Ransome Wilcox, Julian Niccolini"
553410,2535,2164,little evil,2017,Eli Craig,"Evangeline Lilly, Owen Atlas, Adam Scott, Marcus Terrell Smith",little evil,2017,Eli Craig,"Adam Scott, Evangeline Lilly, Bridget Everett, Clancy Brown, Owen Atlas, Sally Field, Tyler Labine, Carla Gallo, Kyle Bornheimer, Donald Faison, Chris D'Elia, Kim Evans, Hank Harris, Bradley Williams, Sasha Craig, Schuyler Whitesell, Schuyler White, Shannon Marie Watts, Debbie Scaletta, Violet Sostaric, Jami Kinton, David Gragg, Roger Conners, Christopher Mele, James Weir, Bryan Geary"
554929,710,2177,jeepers creepers iii,2017,Victor Salva,"Stan Shaw, Gabrielle Haugh, Brandon Smith, Meg Foster",jeepers creepers 3,2017,Victor Salva,"Chester Rushing, Gabrielle Haugh, Meg Foster, Ryan Moore, Gina Philips, Justin Hall, Stan Shaw, Brandon Smith, Jonathan Breck"
554946,1247,2179,pan,2015,Joe Wright,"Levi Miller, Hugh Jackman, Garrett Hedlund, Rooney Mara",pan,2015,Joe Wright,"Levi Miller, Hugh Jackman, Garrett Hedlund, Rooney Mara, Amanda Seyfried, Cara Delevingne, Nonso Anozie, Paul Kaye, Emerald Fennell, Julian Seager, Kathy Burke, Jimmy Vee, Adeel Akhtar, Lewis MacDougall, Taejoo Na, Jack Charles, Bronson Webb, Mike Shepherd, Brian Bovell, Kurt Egyiawan, Paul Hunter, Spencer Wilding, Dean Nolan, Giacomo Mancini, Neil Bell, Michael Ryan, Phill Martin, Gabriel Andreu, Kavern Batchelor, Orlando Loo Alfred, Ami Metcalf, Amanda Lawrence, Tunji Lucas, Tomislav English, Aaron Monaghan, Amy Morgan, Harry Lister Smith, Nicholas Agnew, Salo Gardner, Jamie Beamish, Tony Allen"
555056,799,2181,bone tomahawk,2015,S. Craig Zahler,"Kurt Russell, Patrick Wilson, Matthew Fox, Richard Jenkins",bone tomahawk,2015,S. Craig Zahler,"Kurt Russell, Lili Simmons, Matthew Fox, Patrick Wilson, David Arquette, Richard Jenkins, Evan Jonigkeit, Fred Melamed, Sid Haig, Maestro Harrell, Sean Young, Michael Paré, Kathryn Morris, James Tolkan, Zahn McClarnon, Michael Emery, Jeremy Tardy, Jamison Newlander, Erick Chavarria, Omar Leyva, David Midthunder, Raw Leiba, Geno Segers, Alex Meraz, Robert Mukes, Brandon Molale, Eddie Spears, Jay Tavare, Anthony ""Graywolf"" Herrara, Benjamin ""Blake"" Woodruff, Mario Perez, Susie Castaneda, Marem Hassler"
558964,2383,2197,diary of a wimpy kid: the long haul,2017,David Bowers,"Jason Drucker, Alicia Silverstone, Tom Everett Scott, Charlie Wright",diary of a wimpy kid: the long haul,2017,David Bowers,"Jason Drucker (III), Owen Asztalos, Tom Everett Scott, Alicia Silverstone, Chris Coppola"
559762,2382,2202,sandy wexler,2017,Steven Brill,"Adam Sandler, Jennifer Hudson, Kevin James, Colin Quinn",sandy wexler,2017,Steven Brill,"Adam Sandler, Jennifer Hudson, Kevin James, Terry Crews, Lamorne Morris, Nick Swardson, Rob Schneider, Aaron Neville, Arsenio Hall, Colin Quinn"
560707,36,2204,the titan,2018,Lennart Ruff,"Sam Worthington, Taylor Schilling, Tom Wilkinson, Agyness Deyn",the dark tower,2017,Nikolaj Arcel,"Idris Elba, Matthew McConaughey, Abbey Lee, Tom Taylor"
560865,341,2204,the dark tower,2017,Nikolaj Arcel,"Idris Elba, Matthew McConaughey, Tom Taylor, Dennis Haysbert",the dark tower,2017,Nikolaj Arcel,"Idris Elba, Matthew McConaughey, Abbey Lee, Tom Taylor"
561024,2731,2204,the gunman,2015,Pierre Morel,"Sean Penn, Idris Elba, Jasmine Trinca, Javier Bardem",the dark tower,2017,Nikolaj Arcel,"Idris Elba, Matthew McConaughey, Abbey Lee, Tom Taylor"
564635,360,2214,a bad moms christmas,2017,"Jon Lucas, Scott Moore","Mila Kunis, Kristen Bell, Kathryn Hahn, Jay Hernandez",a bad moms christmas,2017,"Jon Lucas, Scott Moore","Mila Kunis, Kristen Bell, Kathryn Hahn, Jay Hernandez, Cheryl Hines, Peter Gallagher, Justin Hartley, David Walton, Christine Baranski, Susan Sarandon"
